issueID,time,action,label,user,milestone,identifier
83,1456878029,closed,closed,group4/user2,15,573928199
83,1456875755,milestoned,Mar1 deliverable readiness,group4/user2,15,573887997
83,1456875755,assigned,group4/user2,group4/user2,15,573887996
84,1456883634,closed,closed,group4/user3,15,574014009
84,1456883513,reopened,reopened,group4/user2,15,574012380
84,1456883509,closed,closed,group4/user3,15,574012284
84,1456883437,assigned,group4/user3,group4/user3,15,574011102
84,1456883437,unassigned,unassigned,group4/user4,15,574011101
84,1456883434,assigned,group4/user4,group4/user4,15,574011035
84,1456883434,unassigned,unassigned,group4/user2,15,574011034
84,1456883431,assigned,group4/user2,group4/user2,15,574010978
84,1456883431,unassigned,unassigned,group4/user3,15,574010977
84,1456878850,milestoned,Mar1 deliverable readiness,group4/user3,15,573939953
84,1456878850,assigned,group4/user3,group4/user3,15,573939952
84,1456878850,labeled,Mar1,group4/user3,15,573939951
85,1459984677,closed,closed,group4/user3,16,617610373
85,1456882919,labeled,Evaluation Plan,group4/user3,16,574004141
85,1456881239,milestoned,Evaluation of solutions: Creating surveys,group4/user3,16,573978649
85,1456881239,assigned,group4/user3,group4/user3,16,573978648
86,1459961174,closed,closed,group4/user1,16,617111916
86,1456882906,labeled,Evaluation Plan,group4/user3,16,574003996
86,1456881299,milestoned,Evaluation of solutions: Creating surveys,group4/user3,16,573979354
86,1456881299,assigned,group4/user1,group4/user1,16,573979353
87,1459965738,closed,closed,group4/user2,16,617217375
87,1459955578,assigned,group4/user4,group4/user4,16,616966483
87,1459955578,unassigned,unassigned,group4/user2,16,616966482
87,1459955574,subscribed,subscribed,group4/user4,16,616966376
87,1459955574,mentioned,mentioned,group4/user4,16,616966375
87,1456882881,labeled,Evaluation Plan,group4/user3,16,574003723
87,1456881337,milestoned,Evaluation of solutions: Creating surveys,group4/user3,16,573979770
87,1456881337,assigned,group4/user2,group4/user2,16,573979769
88,1459984547,closed,closed,group4/user4,16,617608459
88,1459983130,assigned,group4/user4,group4/user4,16,617581575
88,1459983130,unassigned,unassigned,group4/user2,16,617581574
88,1459955617,assigned,group4/user2,group4/user2,16,616967471
88,1459955615,unassigned,unassigned,group4/user3,16,616967384
88,1459955605,assigned,group4/user3,group4/user3,16,616967143
88,1459955605,unassigned,unassigned,group4/user4,16,616967141
88,1456882860,labeled,Evaluation Plan,group4/user3,16,574003463
88,1456881375,milestoned,Evaluation of solutions: Creating surveys,group4/user3,16,573980185
88,1456881375,assigned,group4/user4,group4/user4,16,573980184
89,1456882962,labeled,Evaluation Plan,group4/user3,17,574004629
89,1456881503,milestoned,Observing Users for solutions,group4/user3,17,573981703
89,1456881503,assigned,group4/user3,group4/user3,17,573981702
90,1459965476,closed,closed,group4/user4,17,617209734
90,1456882947,labeled,Evaluation Plan,group4/user3,17,574004448
90,1456881546,milestoned,Observing Users for solutions,group4/user3,17,573982166
90,1456881546,assigned,group4/user4,group4/user4,17,573982165
91,1459981582,closed,closed,group4/user2,17,617558430
91,1456882933,labeled,Evaluation Plan,group4/user3,17,574004302
91,1456881579,milestoned,Observing Users for solutions,group4/user3,17,573982598
91,1456881579,assigned,group4/user2,group4/user2,17,573982597
92,1456883015,labeled,Evaluation Plan,group4/user3,18,574005398
92,1456881675,milestoned,conducting surveys,group4/user3,18,573984422
92,1456881675,assigned,group4/user3,group4/user3,18,573984421
93,1459961189,closed,closed,group4/user1,18,617112201
93,1456883001,labeled,Evaluation Plan,group4/user3,18,574005237
93,1456881706,milestoned,conducting surveys,group4/user3,18,573985131
93,1456881706,assigned,group4/user1,group4/user1,18,573985130
94,1459983074,closed,closed,group4/user2,18,617580813
94,1456882988,labeled,Evaluation Plan,group4/user3,18,574005004
94,1456881729,milestoned,conducting surveys,group4/user3,18,573985636
94,1456881729,assigned,group4/user2,group4/user2,18,573985635
95,1456883044,labeled,Evaluation Plan,group4/user3,19,574005792
95,1456881805,milestoned,Reaching a conclusion,group4/user3,19,573987160
95,1456881805,assigned,group4/user4,group4/user4,19,573987159
96,1459984648,closed,closed,group4/user3,19,617609905
96,1456883037,labeled,Evaluation Plan,group4/user3,19,574005690
96,1456881823,milestoned,Reaching a conclusion,group4/user3,19,573987324
96,1456881823,assigned,group4/user3,group4/user3,19,573987323
97,1456883029,labeled,Evaluation Plan,group4/user3,19,574005600
97,1456881869,milestoned,Reaching a conclusion,group4/user3,19,573988056
97,1456881869,assigned,group4/user3,group4/user3,19,573988055
98,1459981778,milestoned,Reaching a conclusion,group4/user2,19,617561150
98,1459981778,labeled,group work,group4/user2,19,617561149
98,1459981778,assigned,group4/user3,group4/user3,19,617561147
